GEO_ID,NAME,housing_units,vacant_units,owner_units,renter_units
1400000US36061009500,"Census Tract 95, New York County, New York",1429,233,403,793
1400000US36061009600,"Census Tract 96, New York County, New York",233,135,10,88
1400000US36061009700,"Census Tract 97, New York County, New York",2965,106,1516,1343
1400000US36061009800,"Census Tract 98, New York County, New York",5261,1039,1893,2329
1400000US36061009900,"Census Tract 99, New York County, New York",3846,344,318,3184
1400000US36061010000,"Census Tract 100, New York County, New York",1335,181,271,883
1400000US36061010100,"Census Tract 101, New York County, New York",1130,300,12,818
1400000US36061010200,"Census Tract 102, New York County, New York",305,256,27,22
1400000US36061010300,"Census Tract 103, New York County, New York",1497,289,147,1061
1400000US36061010400,"Census Tract 104, New York County, New York",1028,457,285,286
1400000US36061010601,"Census Tract 106.01, New York County, New York",5411,1012,3314,1085
1400000US36061010602,"Census Tract 106.02, New York County, New York",2925,758,463,1704
1400000US36061010800,"Census Tract 108, New York County, New York",6222,1231,2051,2940
1400000US36061010900,"Census Tract 109, New York County, New York",110,17,29,64
1400000US36061011000,"Census Tract 110, New York County, New York",5045,1106,1010,2929
1400000US36061011100,"Census Tract 111, New York County, New York",3108,362,256,2490
1400000US36061011201,"Census Tract 112.01, New York County, New York",996,516,104,376
1400000US36061011202,"Census Tract 112.02, New York County, New York",540,349,144,47
1400000US36061011203,"Census Tract 112.03, New York County, New York",1204,556,277,371
1400000US36061011300,"Census Tract 113, New York County, New York",69,12,29,28
1400000US36061011401,"Census Tract 114.01, New York County, New York",1350,729,383,238
1400000US36061011402,"Census Tract 114.02, New York County, New York",1876,837,765,274
1400000US36061011500,"Census Tract 115, New York County, New York",2337,499,337,1501
1400000US36061011600,"Census Tract 116, New York County, New York",2173,456,372,1345
1400000US36061011700,"Census Tract 117, New York County, New York",2849,390,0,2459
1400000US36061011800,"Census Tract 118, New York County, New York",6022,1310,1724,2988
1400000US36061011900,"Census Tract 119, New York County, New York",1147,157,0,990
1400000US36061012000,"Census Tract 120, New York County, New York",2613,960,1188,465
1400000US36061012100,"Census Tract 121, New York County, New York",5625,835,251,4539
1400000US36061012200,"Census Tract 122, New York County, New York",2880,1435,1030,415
1400000US36061012400,"Census Tract 124, New York County, New York",6422,1219,1223,3980
1400000US36061012500,"Census Tract 125, New York County, New York",2102,591,72,1439
1400000US36061012600,"Census Tract 126, New York County, New York",8377,1020,2828,4529
1400000US36061012700,"Census Tract 127, New York County, New York",4787,841,1010,2936
1400000US36061012800,"Census Tract 128, New York County, New York",3618,937,2265,416
1400000US36061012900,"Census Tract 129, New York County, New York",5270,1145,600,3525
1400000US36061013000,"Census Tract 130, New York County, New York",2707,851,1282,574
1400000US36061013100,"Census Tract 131, New York County, New York",2319,554,196,1569
1400000US36061013200,"Census Tract 132, New York County, New York",6492,1009,1201,4282
1400000US36061013300,"Census Tract 133, New York County, New York",4275,1064,453,2758
1400000US36061013400,"Census Tract 134, New York County, New York",7684,751,3113,3820
1400000US36061013500,"Census Tract 135, New York County, New York",5040,567,243,4230
1400000US36061013600,"Census Tract 136, New York County, New York",9413,1178,2713,5522
1400000US36061013700,"Census Tract 137, New York County, New York",5679,2195,1131,2353
1400000US36061013800,"Census Tract 138, New York County, New York",7668,828,1752,5088
1400000US36061013900,"Census Tract 139, New York County, New York",7127,825,1500,4802
1400000US36061014000,"Census Tract 140, New York County, New York",4447,476,2006,1965
1400000US36061014200,"Census Tract 142, New York County, New York",2879,655,1472,752
1400000US36061014300,"Census Tract 143, New York County, New York",0,0,0,0
1400000US36061014401,"Census Tract 144.01, New York County, New York",2849,296,1205,1348
1400000US36061014402,"Census Tract 144.02, New York County, New York",4216,429,1158,2629
1400000US36061014500,"Census Tract 145, New York County, New York",3923,994,1061,1868
1400000US36061014601,"Census Tract 146.01, New York County, New York",2838,379,185,2274
1400000US36061014602,"Census Tract 146.02, New York County, New York",5191,709,1216,3266
1400000US36061014700,"Census Tract 147, New York County, New York",1956,358,171,1427
1400000US36061014801,"Census Tract 148.01, New York County, New York",1738,222,617,899
1400000US36061014802,"Census Tract 148.02, New York County, New York",3885,503,1288,2094
1400000US36061014900,"Census Tract 149, New York County, New York",4095,1217,1090,1788
1400000US36061015001,"Census Tract 150.01, New York County, New York",1256,185,650,421
1400000US36061015002,"Census Tract 150.02, New York County, New York",2929,596,1953,380
1400000US36061015100,"Census Tract 151, New York County, New York",5266,711,447,4108
1400000US36061015200,"Census Tract 152, New York County, New York",4078,278,693,3107
1400000US36061015300,"Census Tract 153, New York County, New York",6569,1233,2283,3053
1400000US36061015400,"Census Tract 154, New York County, New York",8137,939,2363,4835
1400000US36061015500,"Census Tract 155, New York County, New York",6575,744,3777,2054
1400000US36061015601,"Census Tract 156.01, New York County, New York",2965,325,61,2579
1400000US36061015602,"Census Tract 156.02, New York County, New York",1110,55,102,953
1400000US36061015700,"Census Tract 157, New York County, New York",7194,1836,2072,3286
1400000US36061015801,"Census Tract 158.01, New York County, New York",2940,462,1300,1178
1400000US36061015802,"Census Tract 158.02, New York County, New York",2070,313,42,1715
1400000US36061015900,"Census Tract 159, New York County, New York",6293,1078,2772,2443
1400000US36061016001,"Census Tract 160.01, New York County, New York",1862,191,1396,275
1400000US36061016002,"Census Tract 160.02, New York County, New York",1340,70,581,689
1400000US36061016100,"Census Tract 161, New York County, New York",4249,806,1038,2405
1400000US36061016200,"Census Tract 162, New York County, New York",4365,242,432,3691
1400000US36061016300,"Census Tract 163, New York County, New York",4528,1006,1476,2046
1400000US36061016400,"Census Tract 164, New York County, New York",3111,64,14,3033
1400000US36061016500,"Census Tract 165, New York County, New York",3853,658,1196,1999
1400000US36061016600,"Census Tract 166, New York County, New York",3257,353,127,2777
1400000US36061016700,"Census Tract 167, New York County, New York",3695,574,1353,1768
1400000US36061016800,"Census Tract 168, New York County, New York",2037,194,118,1725
1400000US36061016900,"Census Tract 169, New York County, New York",4945,861,1432,2652
1400000US36061017000,"Census Tract 170, New York County, New York",3733,145,200,3388
1400000US36061017100,"Census Tract 171, New York County, New York",4820,527,2039,2254
1400000US36061017200,"Census Tract 172, New York County, New York",2477,254,105,2118
1400000US36061017300,"Census Tract 173, New York County, New York",5070,551,1292,3227
1400000US36061017401,"Census Tract 174.01, New York County, New York",2306,282,250,1774
1400000US36061017402,"Census Tract 174.02, New York County, New York",1040,61,109,870
1400000US36061017500,"Census Tract 175, New York County, New York",5872,959,2315,2598
1400000US36061017700,"Census Tract 177, New York County, New York",5209,527,1780,2902
1400000US36061017800,"Census Tract 178, New York County, New York",2000,236,68,1696
1400000US36061017900,"Census Tract 179, New York County, New York",5236,790,1332,3114
1400000US36061018000,"Census Tract 180, New York County, New York",3262,158,38,3066
1400000US36061018100,"Census Tract 181, New York County, New York",4845,384,1472,2989
1400000US36061018200,"Census Tract 182, New York County, New York",3058,30,104,2924
1400000US36061018300,"Census Tract 183, New York County, New York",5036,1115,1190,2731
1400000US36061018400,"Census Tract 184, New York County, New York",3340,223,216,2901
1400000US36061018500,"Census Tract 185, New York County, New York",3286,753,828,1705
1400000US36061018600,"Census Tract 186, New York County, New York",2170,36,71,2063
1400000US36061018700,"Census Tract 187, New York County, New York",4630,689,1133,2808
1400000US36061018800,"Census Tract 188, New York County, New York",2660,364,175,2121
1400000US36061018900,"Census Tract 189, New York County, New York",5413,654,642,4117
1400000US36061019000,"Census Tract 190, New York County, New York",1792,237,577,978
1400000US36061019100,"Census Tract 191, New York County, New York",4919,340,1878,2701
1400000US36061019200,"Census Tract 192, New York County, New York",1442,64,6,1372
1400000US36061019300,"Census Tract 193, New York County, New York",4379,410,651,3318
1400000US36061019400,"Census Tract 194, New York County, New York",2868,266,89,2513
1400000US36061019500,"Census Tract 195, New York County, New York",3715,486,1098,2131
1400000US36061019600,"Census Tract 196, New York County, New York",1711,82,16,1613
1400000US36061019701,"Census Tract 197.01, New York County, New York",456,127,0,329
1400000US36061019702,"Census Tract 197.02, New York County, New York",1265,146,246,873
1400000US36061019800,"Census Tract 198, New York County, New York",1327,45,495,787
1400000US36061019900,"Census Tract 199, New York County, New York",3724,651,902,2171
1400000US36061020000,"Census Tract 200, New York County, New York",1622,303,294,1025
1400000US36061020101,"Census Tract 201.01, New York County, New York",290,19,75,196
1400000US36061020102,"Census Tract 201.02, New York County, New York",1919,145,372,1402
1400000US36061020300,"Census Tract 203, New York County, New York",421,77,30,314
1400000US36061020500,"Census Tract 205, New York County, New York",1247,122,208,917
1400000US36061020600,"Census Tract 206, New York County, New York",1814,240,197,1377
1400000US36061020701,"Census Tract 207.01, New York County, New York",1359,170,37,1152
1400000US36061020800,"Census Tract 208, New York County, New York",2707,436,460,1811
1400000US36061020901,"Census Tract 209.01, New York County, New York",1649,119,69,1461
1400000US36061021000,"Census Tract 210, New York County, New York",3327,166,210,2951
1400000US36061021100,"Census Tract 211, New York County, New York",4568,441,1085,3042
1400000US36061021200,"Census Tract 212, New York County, New York",2867,319,78,2470
1400000US36061021303,"Census Tract 213.03, New York County, New York",2573,239,73,2261
1400000US36061021400,"Census Tract 214, New York County, New York",2104,127,34,1943
1400000US36061021500,"Census Tract 215, New York County, New York",1691,30,34,1627
1400000US36061021600,"Census Tract 216, New York County, New York",3917,374,439,3104
1400000US36061021703,"Census Tract 217.03, New York County, New York",4,0,4,0
1400000US36061021800,"Census Tract 218, New York County, New York",3211,237,133,2841
1400000US36061021900,"Census Tract 219, New York County, New York",2281,95,85,2101
1400000US36061022000,"Census Tract 220, New York County, New York",2982,451,237,2294
1400000US36061022102,"Census Tract 221.02, New York County, New York",1326,146,418,762
1400000US36061022200,"Census Tract 222, New York County, New York",1657,202,279,1176
1400000US36061022301,"Census Tract 223.01, New York County, New York",2550,102,308,2140
1400000US36061022302,"Census Tract 223.02, New York County, New York",1545,19,31,1495
1400000US36061022400,"Census Tract 224, New York County, New York",3153,281,124,2748
1400000US36061022500,"Census Tract 225, New York County, New York",4036,428,681,2927
1400000US36061022600,"Census Tract 226, New York County, New York",2476,373,249,1854
1400000US36061022700,"Census Tract 227, New York County, New York",2516,259,320,1937
1400000US36061022800,"Census Tract 228, New York County, New York",2845,199,556,2090
1400000US36061022900,"Census Tract 229, New York County, New York",3340,171,254,2915
1400000US36061023000,"Census Tract 230, New York County, New York",4169,453,151,3565
1400000US36061023100,"Census Tract 231, New York County, New York",3063,403,284,2376
1400000US36061023200,"Census Tract 232, New York County, New York",3499,201,74,3224
1400000US36061023300,"Census Tract 233, New York County, New York",2710,189,454,2067
1400000US36061023400,"Census Tract 234, New York County, New York",2449,137,193,2119
1400000US36061023501,"Census Tract 235.01, New York County, New York",2694,189,346,2159
1400000US36061023502,"Census Tract 235.02, New York County, New York",998,135,46,817
1400000US36061023600,"Census Tract 236, New York County, New York",3323,199,528,2596
1400000US36061023700,"Census Tract 237, New York County, New York",2893,141,297,2455
1400000US36061023801,"Census Tract 238.01, New York County, New York",4489,545,930,3014
1400000US36061023802,"Census Tract 238.02, New York County, New York",938,134,6,798
1400000US36061023900,"Census Tract 239, New York County, New York",1233,18,102,1113
1400000US36061024000,"Census Tract 240, New York County, New York",0,0,0,0
1400000US36061024100,"Census Tract 241, New York County, New York",3652,287,923,2442
1400000US36061024200,"Census Tract 242, New York County, New York",1905,94,9,1802
1400000US36061024301,"Census Tract 243.01, New York County, New York",1596,99,32,1465
1400000US36061024302,"Census Tract 243.02, New York County, New York",2783,82,15,2686
1400000US36061024500,"Census Tract 245, New York County, New York",5258,386,134,4738
1400000US36061024700,"Census Tract 247, New York County, New York",2737,101,365,2271
1400000US36061024900,"Census Tract 249, New York County, New York",464,21,35,408
1400000US36061025100,"Census Tract 251, New York County, New York",911,115,18,778
1400000US36061025300,"Census Tract 253, New York County, New York",4082,181,61,3840
